id,message,label
361,"[비대위] 25-1 기말고사 간식 배부 1일차 13시 타임 줄 마감 안내

안녕하세요.
전진숙명 제 57대 총학생회 비상대책위원회 '선명' 간식국입니다.

1일차 13시 타임 배부(250세트)를 위한 대기줄이 마감되었습니다.
익일(5/27) 10시와 13시에 제2캠퍼스 눈꽃광장홀에서 간식 배부가 예정되어 있으니 학우분들의 많은 관심 부탁드립니다.

숙명인들의 기말고사를 응원합니다.
감사합니다.

문의 창구 | emergency57@sookmyung.ac.kr
공식 인스타 | @smwu_stdcouncil57
구성 및 제작 | 재정사무국원 김채현
게시물 담당자 | 재정사무국장 엄서윤",0
362,"[ 🍫2025년 1학기 기말고사 간식 배부 안내 🚀 ]

안녕하세요 숙명여자대학교 인공지능공학부 학생회 MAIN() 🚀입니다.



1학기 기말고사가 다가오고 있습니다.

이에 지치고 피곤하실 인공지능공학부 학우분들을 위해 한 끼를 해결할 수 있는 든든한 중간고사 간식을 준비했습니다 !



이번 기말고사 간식은 ""아리랑 노점 숙대점 5000원권""입니다. 

아리랑 노점 숙대점 5000원권이 학우 여러분의 바쁜 일상에 든든한 간식이 되길 바랍니다🌸

*비건/논비건 구분없이 섭취 가능한 항목이기 때문에 별도의 메뉴구분은 진행하지 않았습니다.



저희 MAIN()🚀은 항상 인공지능공학부 학우 여러분 모두를 응원합니다!

모두들 파이팅하세요 💞



🏷️ 신청 자격 : 인공지능공학부 8학기 이내 재학생 중 학생회비 납부자 (휴학생 제외)

🏷️ 신청 기간 : 2025년 5월 26일 (월) 12:00 ~ 5월 29일 (목) 20:00

🏷️ 신청 방법 : 구글폼을 통한 신청
( https://forms.gle/5ojYv2iWLB2HXHoZA )

* 신청 기간에만 활성되니, 반드시 기한 엄수 바랍니다!

🏷️ 배부 일정 : 2025년 6월 4일 (수) ~ 6월 5일 (목)

🏷️ 배부 방법 : 09:30~18:00 사이, 과방에서 구글폼 신청 내역 확인 후 현장에서 지류로 배부

🚨구글폼 신청자에 한해 현장 지류 배부가 가능합니다. (현장 신청 불가능)



❗️학적 정보의 모든 내용 (학적 기본사항, 내역, 학년도, 학기, 시작일, 학적상태) 을 가리지 않은 원본 이미지를 업로드해주세요.

[숙명포털 https://portal.sookmyung.ac.kr 접속 → 로그인 → 상단의 ☰ 클릭 → 학사 → 학적 → 학적정보 → 학적상태]  

* 학적 정보 확인을 위해 수집된 개인 정보는 간식 배부가 완료된 이후 폐기될 예정입니다.
* 학적 정보 확인 불가로 인한 간식 배부 불가는 학생회에서 책임지지 않습니다. 



💌문의 : 인공지능공학부 카카오톡 채널",0
363,"[비대위] 25-1 기말고사 간식 배부 1일차 10시 타임 줄 마감 안내

안녕하세요.
전진숙명 제57대 총학생회 비상대책위원회 '선명' 간식국입니다.

1일차 10시 타임 배부(250세트)를 위한 대기줄이 마감되었습니다.
잠시 후 13시 타임 배부(250세트)가 진행될 예정이오니 학우분들의 많은 관심 부탁드립니다.

숙명인들의 기말고사를 응원합니다.
감사합니다.

문의 창구 | emergency57@sookmyung.ac.kr
공식 인스타 | @smwu_stdcouncil57
구성 및 제작 | 재정사무국원 김채현
게시물 담당자 | 재정사무국장 엄서윤",0
364,"[공과대학] ‼️D-DAY️‼️ 25-1학기 기말고사 간식 신청 안내 (5/26~5/27)

1p. 
25-1학기 기말고사 간식 신청 안내 (D-DAY)

2p. 
안녕하세요. 숙명여자대학교 공과대학 학생회 ‘공진’입니다.
기말고사 준비로 바쁜 시기를 보내고 있을 공과대학 학우분들을 위해 ☕컴포즈커피 기프티콘 5000원권☕을 5/26(월) 10시부터 선착순으로 신청 폼 제출하신 분께 배부할 예정입니다.

3p. 
[신청 안내]
대상 | 제 1전공이 공과대학이며, 과 학생회비를 납부한 재학생 (신청 폼 제출 기준 선착순 200명)
신청 기간 | 5/26(월) 10:00 ~ 5/27(화) 23:59
신청 폼 | https://forms.gle/avhj6pnx1JHt1NCB7
배부 | 5/28(수) 중 기프티콘 순차 발송 예정

4p. 
[유의 사항]
✔️ 신청 폼에 기재하신 번호로 기프티콘이 전송되므로 정확히 기재 부탁드립니다.
✔️ 신청 폼 제출 기준 선착순 200명으로, 조기 마감될 수 있습니다.
✔️ 간식 배부는 '제 1전공이 공과대학이며, 과 학생회비를 납부한 재학생'을 대상으로 진행됩니다. 신청 폼 제출 기준 200명 안에 포함되더라도, 납부 내역 확인이 어려울 시 간식 수령이 불가합니다.
✔️ 5/26(월) 10:00 이전 제출된 답변은 인정되지 않으며, 간식 수령이 불가합니다.

5p.
기말고사 기간 동안 공과대학 학우분들께 작은 도움이 되길 바라며, 많은 관심과 참여 부탁드립니다.

문의 | smeng.gonggin@gmail.com
구성 및 제작 | 홍보디자인국장 김지민, 홍보디자인국원 안유영, 교육자치국원 김수빈
게시물 담당자 | 교육자치국장 정연재",0
365,"[비대위] 눈송우산 공동구매 실신청 안내

1p
D - 1
눈송우산 공동구매 실신청
(5.19.~5.25.)

2p
| 공동구매 실신청 안내 |

안녕하세요, 전진숙명 제57대 총학생회 비상대책위원회 '선명' 문화기획국입니다.

다가오는 장마철을 맞아 눈송우산 공동구매를 진행합니다.

숙명인 여러분들의 많은 관심과 참여 부탁드립니다.

3p
| 눈송우산 디자인 및 가격 |

<일자형 손잡이 우산>
색상 : 네이비
가격 : 6600원
*상품 이미지는 실물과 다를 수 있습니다.

4p
| 공동구매 안내 |

📍실신청 기간 : 5.19. (월) ~ 5.25. (일) 23:59
📍예상 수령 기간 : 6.2. (월) ~ 6.9. (월)
*위 일정은 변경될 수 있습니다.
📍신청 방법 :
1. '입금자명+전화번호 뒷자리 4글자'로 입금
*반드시 입금해야 신청이 완료됩니다.
2. 실신청 폼 작성
실신청 폼 링크 | https://forms.gle/XwrbktwhUqNxZkNt5
*숙명 메일(@sookmyung.ac.kr)로만 접근이 가능합니다.

문의 | emergency57@sookmyung.ac.kr
공식 인스타 | @smwu_stdcouncil57
게시물 구성 및 제작 | 문화기획국장 유지원, 문화기획국원 이시연
게시물 담당자 | 문화기획국장 유지원",0
366,"[공과대학] 공과대학 학술제 사전 이벤트 - 독후감 쓰기 대회 개최 공고

안녕하세요. 공과대학 학생회 '공진'입니다.
2025년 9월 11일, 공과대학 10주년을 맞아 공대인을 위한 학술제가 개최됩니다.
공과대학 학술제 프로그램인 도전 골든벨 대회의 사전 이벤트인 독후감 쓰기 대회가 열릴 예정입니다. 

독후감 쓰기 대회 일정
제출 기간 | 5/22(목) ~ 8/31(일) 23:59
심사 기간 | 9/1(월) ~ 9/5(금)
상품 수령 안내 기간 | 9/8(월) ~ 9/9(화)
상품 수령 일자 | 9/11(목)

참가 대상 및 구성
숙명여자대학교 공과대학 제1전공인 재/휴학생, 정규학기 이내

책 리스트
[1984]조지 오웰 - 민음사
[그림으로 보는 시간의 역사(결정판)] 스티븐 호킹 - 까치

제출방법
책 1권을 택하여 양식에 따라 독후감 작성 후 파일 첨부하여 제출
제목 : [공과대학 학술제 독후감](학번)(이름)
1인당 1편만 제출 가능, 양식에 따라 미 작성 시 독후감 쓰기 대회 접수 불가

상품 내역
우수상 | 5인에게 학교 주변 상권 2만 원 쿠폰 수여
참가상 | 우수상 제외 30인 추첨하여 학교 주변 상권 5천 원 쿠폰 수여
9/11(목) 학술제 메인 부스(운영 본부 및 상품 교환소)에서 드릴 예정

제출 및 문의
해당 메일을 통해 제출
메일 주소 : smeng.gonggin.edu@gmail.com

문의
공식 이메일 | smeng.gonggin@gmail.com
담당 | 공과대학 학생회 공진 교육자치국
제작 | 홍보디자인국 국장 김지민, 국원 안유영",0
367,"[음악대학] 🎡음악대학 축제 '해리포송과 마법의 음악대학' 포스터 공개🎉

안녕하세요, 음악대학 학생회 '이음' 입니다!
드디어 음악대학 축제가 오는 5월 29일에 돌아옵니다.

이번 축제 이름은 '해리포송과 마법의 음악대학'으로, 영화 '해리포터'를 모티브로 기획 되었습니다.

관현악과 • 성악과 • 작곡과 • 피아노과의 미션을 통과하고, 어울리는 과를 배정받아 입학 허가서를 받아보세요 😆

❗5월 29일 목요일 눈꽃광장에서 마법처럼 만나요❗

문의 | 음악대학 학생회 소통창구

* 음악대학 소속 학생이 아니어도 자유롭게 참여 가능합니다.",0
368,"[비대위] 우산 & 보조배터리 반납 안내

1p
우산 & 보조배터리 반납 안내

안녕하세요.
전진숙명 제57대 총학생회 비상대책위원회 '선명' 연대복지국입니다.

4월 29일(화)부터 재개된 우산 및 보조배터리 대여 사업에 많은 관심과 이용 감사드립니다.

다만, 현재 대여 물품 반납률이 저조하여 대여 사업 운영에 어려움이 발생하고 있습니다. 

대여 물품 장기 미반납 시 총학생회 주최 행사(간식 배부, 눈송 구역, 학생회비 키트 배부 등) 참여에 제한이 있을 수 있음을 알립니다.

학우 여러분의 적극적인 협조 부탁드립니다. 감사합니다.

문의 창구 | emergency57@sookmyung.ac.kr
공식 인스타 | @smwu_stdcouncil57
구성 및 제작 | 연대복지국장 임다경
게시물 담당자 | 연대복지국장 임다경",0
369,"[공과대학] 공과대학 10주년 기념 프로그램명 맞히기 이벤트 추가 공지

안녕하세요. 2025 숙명여자대학교 공과대학 학생회 ‘공진’입니다.

지난 월요일 공지드린 <기획안을 찾아라!> 이벤트와 관련하여, 힌트 포스터 일부가 조기 철거된 사실이 확인되었습니다. 이에 따라 해당 힌트를 카드뉴스 형식으로 공유드리오니 참고 부탁드립니다.

포스터 속 힌트를 바탕으로 행사명을 유추하신 후,
금일 15시부터 17시까지 명신관 213호에 방문하셔서 스태프에게 정답을 말씀해주시면 이벤트에 참여하실 수 있습니다.

한편, 철거 전 실물 포스터를 사진으로 촬영하신 분들께는 별도로 추가 간식을 배부드릴 예정입니다.

많은 관심과 참여 부탁드립니다. 감사합니다.

문의 | smeng.gonggin@gmail.com 
공식 인스타 | @sookmyung_engineering 
게시물 구성 및 담당 | 학생회장 김희원, 부학생회장 황소연",0
370,"🦷 POV : MT에 아무거나 들고오기 👀 | #아무거나가져오기 #MT #학생회 

🚀 인공지능공학부 공식 유튜브 영상 업로드 알림 🔔

안녕하세요, 인공지능공학부 학생회 MAIN() 미디어기획부입니다 ❣

🦷 POV : MT에 아무거나 들고오기 👀 | 영상이 업로드되었습니다! 🔥

진짜 아무거나 들고 온 영상을 바로 클릭해보세요 ✨

🔗 영상 링크: https://youtube.com/shorts/mw7TOyXeAkk?feature=share

📹 영상 촬영: MAIN() 23학번 학생회
🎬 영상 편집: 미디어기획부 박영서",0
371,"[공과대학] 김상욱 교수님 강연 증원 관련 긴급 공지

안녕하세요. 공과대학 학생회 '공진'입니다.

금일 14시부터 추가 신청이 시작된 김상욱교수님 초청 강연 관련 공지드립니다.  기존 공지된 강연 신청 가능 인원인 260명에서 300명으로 추가 증원을 진행하였습니다. 앞서 공지된 일정 확인 후 참석을 희망하시는 학우께서는 비교과통합시스템으로 신청해주시기 바랍니다. 감사합니다.

문의 | https://open.kakao.com/o/sMUgTGjh
게시물 담당자 | 학생회장 김희원",0
372,"[ 2025년 대학원 BK21 연구실 설명회💻 ]

안녕하세요. 인공지능공학부 학생회 MAIN() 🚀입니다. 

대학원 BK21 연구실 설명회가 5월 15일 오전 10시부터 11시까지 진행됩니다.

명신관 5층 학과사무실 앞 복도에서 각 연구실 포스터가 게시되며, 오전 10시부터 약 1시간 정도 담당 교수님 혹은 학생께 직접 질의를 할 수 있는 행사입니다.

신청 없이 시간에 맞추어 행사 장소에 도착하시면 참여가 가능하시니 많은 관심 부탁드립니다.

✔ 일시 : 5월 15일 (목) 10:00 ~ 11:00
✔ 행사 장소 : 명신관 5층 인공지능공학부 학과사무실 앞 복도
➡ 각 연구실 포스터는 5월 16일 (금)까지 게시됩니다.


💌 문의 : 인공지능공학부 플러스 채널",0
373,"[비대위] ❗️D - Day❗️2025 청파제 기획 위원회 기획 위원 모집 안내

1p
❗️D - Day❗️2025 청파제 기획 위원 모집 공고
~ 5/4 17시 

2p
안녕하세요.
전진숙명 제57대 총학생회 비상대책위원회 '선명' 문화기획국입니다.

다가오는 9월, 숙명인들의 가을에 활력을 더할 '2025 청파제'가 열립니다.
설렘을 가득 안고 문화기획국과 함께 '2025 청파제'를 직접 만들어 나갈 기획 위원을 모집합니다.

다채로운 아이디어와 열정이 가득한 숙명인이라면 자유롭게 지원 가능하니, 많은 관심과 지원 부탁드립니다.

3p
| 모집 분야 |

✨프로그램 기획팀
- 다양한 부스 활동과 이벤트 기획
- 굿즈 판매, 학생 부스 관리

✨공연 기획팀
- 교내 리더십 그룹 및 중앙동아리 공연 기획
- 아티스트 공연 기획

✨디자인팀
- 2025 청파제 굿즈 디자인 및 제작
- 디자인 작업 총괄

✨대외협력팀
- 2025 청파제 관련 제휴 업무
- 컨택 업무 총괄

4p
| 모집 안내 |

📍모집 기간
- 4월 21일 (월) ~ 5월 4일 (일) 17시까지 

📍모집 대상
- 학번, 재/휴학 여부와 상관없이 모든 숙명인

📍활동 기간
- 2025년 5월 ~ 9월

📍지원 조건
- 매주 금요일 16시 오프라인 회의 참석이 가능한 숙명인

📍활동 혜택
- 교내 봉사활동 확인서 발급

📍지원 방법
- 지원서 작성 후 지원서 내 기재된 메일로 제출
- 지원서 다운로드 링크 | https://drive.google.com/file/d/1pCrfdY_7p2qFu3IQpCgIfkFwWP6dGYOp/view?usp=sharing

* 숙명 메일(@sookmyung.ac.kr)로만 접근이 가능합니다. 


문의 | emergency57@sookmyung.ac.kr
공식 인스타 | @smwu_stdcouncil57
게시물 구성 및 제작 | 문화기획국장 유지원, 문화기획국원 이시연
게시물 담당자 | 문화기획국장 유지원",0
374,"❤️‍🔥 [Build with AI: Googlers’ Insight Session] 참가자 모집 ❤️‍🔥

안녕하세요, GDG on Campus 숙명여자대학교입니다.

다가오는 Build wiht AI: Googlers’ Insight Session은 구글 기술과 개발자 커리어에 관심 있는 숙명여자대학교 재학생과 GDGoC 멤버들을 위해 준비된 특별한 행사입니다. 
이번 세션에서는 구글 현직자들의 생생한 경험을 들을 수 있을 뿐만 아니라, Google Gemini 2.0 기반의 실습을 통해 최신 기술을 직접 체험할 수 있는 기회를 제공합니다. 
현업 개발자와의 소통, 실무 중심 학습, 참가자들과의 네트워킹을 한 자리에서 경험할 수 있는 이번 행사에 여러분을 초대합니다!

📍 행사 정보
* 일시: 2025년 5월 14일 (수) 19:00 - 21:00
* 장소: 르네상스 플라자 403호, 404호
* 참가비:
    * GDG on Campus 숙명여자대학교 멤버: 무료
    * 그 외 참가자: 1,906원 (노쇼 방지용)
* 대상: 개발에 관심 있는 모든 숙명여자대학교 재학생
* 신청 링크: https://docs.google.com/forms/d/e/1FAIpQLSeEuxPx9d4eF4Zh_HSHwNHj-SQ8XbrDwsflsiX-SlGN3BuHWA/viewform

📍 프로그램 구성
* 초청 연사 세션 : 구글 재직자들의 커리어 이야기 & Q&A
* Gemini 2.0 핸즈온 실습 : 구글의 최신 기술을 연사님과 함께 직접 실습 🎁 핸즈온 실습 참가자에게 구글 스웨그(수건) 증정
* 네트워킹 : 구글 스웨그 제공 및 연사님과의 커피챗

📍 연사 소개
* 허은지 님 – Google, Software Engineer
* 윤나영 님 – Google, Software Engineer
* 정명훈 님 – Google Cloud, Partner Engineer

💬 GDG on Campus 멤버가 아니어도 참여 가능하며, 선착순 마감이니 망설이지 말고 지금 바로 신청하세요!",0
375,"[비대위] 4/26 레즈비언 가시화의 날 콘텐츠 공유 이벤트: 송이들의 추천 콘텐츠

1p
4/26
레즈비언
가시화의 날
콘텐츠 공유 이벤트: 송이들의 추천 콘텐츠

2p
안녕하세요. 전진숙명 제57대 총학생회 비상대책위원회 '선명' 연대복지국입니다. 4월 26일부터 29일까지 진행된 레즈비언 가시화의 날 콘텐츠 공유 이벤트가 마무리되었습니다.

가시화의 의미를 다시 되돌아보며, 송이 여러분께서 공유해 주신 소중한 콘텐츠들을 여러분들에게 다시 한번 공유하고자 합니다.

3p
영화ㅣ타오르는 여인의 초상
연출ㅣ셀린 시아마
통제되고 억압받는 여성들의 연대란 어떤 것인가. 그리고 연대가 사랑으로 발전하기까지. 끝이 보이는 사랑일지라도 영원히 불타오르는 두 사람만의 기억에 관한 이야기.

영화ㅣ캐롤
연출ㅣ토드 혜인
""우연이란 건 세상에 없어요. 모든 건 제자리로 돌아오기 마련이에요. 언젠간 내 마음을 이해하게 될 거예요. 그날이 오면 그곳에서 당신을 반겨줄게요. 영원한 일출처럼 우리 앞에 펼쳐진 삶을""

4p
도서ㅣ마음에 없는 소리
작가ㅣ김지연
사랑하는 사이인 두 사람이 함께한 여행에서의 만남과 헤어짐의 이야기 그리고 생과 사, 이성애와 동성애, 유머와 혐오의 양면. ""우리가 불행을 극복하는 방법은 태연해지는 것이다.""

눈송이의 강력 추천 !
웹툰ㅣ안녕은하세요
작가ㅣ검둥
한국에서 여성으로, 레즈비언으로 살아가며 안녕하지 못한 나날을 견디면서도 사랑의 순간을 놓지 않는 인물들이 보여주는 다양한 형태의 사랑 이야기.

5p
바쁜 시험기간임에도 불구하고 이벤트에 참여해 주신 모든 학우분들에게 감사의 말씀을 전합니다.
당첨되신 5명의 학우들분들에게는 4/30(수) 선물코드가 포함된 문자가 전송되었습니다.

다시 한번 레즈비언 가시화의 날을 축하하며 차별과 편견에 맞서 살아가는 모든 레즈비언에게 지지와 연대를 보냅니다.

문의 | emergency57@sookmyung.ac.kr
공식 인스타 | @smwu_stdcouncil57
구성 및 제작 | 연대복지국장 임다경, 연대복지국원 장은정
게시물 담당자 | 연대복지국장 임다경",0
376,"🖥 제 5회 IPS
- 5/1  (목) | 제5회 IPS 대회 멘토링데이
- 5/30  (금) | 본선 심사 및 시상식

🚌 2025 인공지능공학부 총 MT
- 5/1 (수) | 참가 확정 명단 발표
- 5/1 (목) ~ 5/6(화) | 총MT 추가 신청 
- 5/9 (금) ~ 5/10 (토) | 2025 인공지능공학부 총 MT

🎨 기타
- 5/1 (목) | 💰 4월 과학생회비 장부 공개
- 5/1 (수) ~  5/8 (수) | 🧹5월 과방 청소
- 5/19(월) ~ 5/20(화) | ⭐전공 박람회 
- 5/20 (화) | 🌹 성년의 날 선물 배부
- 5/26 (월) ~ 5/29 (목) | 🍬 25-1 기말고사 간식 신청 기간

🏫 학사 일정
- 5/9 (금) ~ 5/15 (목) | 여름 계절학기 본수강신청
- 5/22 (목) | 제119주년 창학기념일

**상황에 따라 일정이 변경될 수 있습니다.

💌 문의 : 인공지능공학부 카카오톡 채널",0
377,"🚀 2025년 4월 학생회비 장부 공개 안내💰

안녕하세요.
인공지능공학부 제3대 학생회 MAIN() 의 재정사무부입니다.

2025년 4월 한 달 동안의 학생회비 사용 내역 장부를 공개합니다.

학부 재정과 학우분들의 개인 정보가 적혀있는 파일인 만큼 압축파일에 암호를 설정해 두었습니다. 암호나 내용이 외부에 유출되지 않도록 각별히 유의해 주시기 바랍니다.

암호:852963

감사합니다.

💌문의: 인공지능공학부 학생회 플러스 채널",0
378,"[공과대학] 비교과프로그램 개설 안내

안녕하세요. 2025 숙명여자대학교 공과대학 학생회 '공진'입니다. 공과대학 학생들을 우선으로 한 비교과 프로그램 개설에 대해 안내드립니다.  본 프로그램은 익일부터 비교과시스템에서 신청이 가능하오니 공과대학 학생 여러분들의 많은 관심과 참여 바랍니다. 감사합니다.

<실리콘밸리의 AI와 IT혁신 - 기업은 어떤 인재를 원할까>

일시 : 2025.05.27(화) 15:00-17:00
참여 대상 : 공과대학 재학생 우선
신청 방법 : WISE 비교과통합관리시스템 신청
신청 링크 : https://wise.sookmyung.ac.kr/ko/program/all/view/5619
장소 : 미래창조관 202호",0
379,"[ 2025년 제 5회 IPS 본선진출팀 발표 ]

안녕하세요, IPS 진행위원회입니다. 
2025 제5회 IPS 본선 진출 팀을 다음과 같이 발표합니다.

본선 진출 팀은 총 8팀입니다. 축하드립니다! 🎉

Alab
오늘의 먹방은
Cat발자들
와이파이브
강아지똥
짱신남
""낭만에 대하여""
패트와 매트

정렬 순서는 심사 순위와 무관합니다.

추후 개별 연락을 통해서 구체적인 대회 진행 일정 및 내용에 대해서 안내 예정입니다. 

감사합니다.

💌 문의 : 인공지능공학부 학생회 플러스 채널",0
380,"💜 ✈ 5월 황금연휴에 밝은눈으로 즐기기 
💜 위치 : 서울 잠실 롯데타워 .부산 서면 부암빌딩
💜 대상 : 숙명여자대학교 공과대학 학생 및 가족 
💜 제휴 혜택 및 문의 신청 :  https://bgn.imweb.me/
(✔모든 이벤트, 플랫폼 보다 최대 할인 보장)
☎ 밝은눈안과 제휴 담당자 : 010-4124-5770 / 1600-5770 / (카톡) bgn629
1. 제휴 특별우대가적용(제휴 기간 : ~12/31)
 ⓐBGN라섹 [아마리스 레드 1050 + 각막혼탁 방지 MMC]
 ⓑ정품 자이스스마일 ⇒ 국내 최저가(담당자 문의)

2. 수술종류 : 자이스스마일,자이스스마일 pro ,라섹, 라식, 렌즈삽입술
ⓐ  A.I 정밀검사비 지원(비급여한해) ⓑ  DNA 유전자검사 지원(수술자한해)
✔ 담당자 또는 링크신청 통해 말씀주셔야 모든 제휴 혜택이 적용됩니다.",0
381,"[비대위] 에브리타임 커피차 이벤트 안내
 
안녕하세요, 전진숙명 제57대 총학생회 비상대책위원회입니다. 
 
에브리타임에서는 학교 생활간 꿀팁을 서로 공유하여 보다 더 편리하고 즐거운 대학교 생활을 지원하기 위해 커피차 발송 이벤트를 진행한 바 있습니다.
 
학우 여러분들의 적극적인 참여에 힘입어 이벤트에 최종 당첨되었습니다.
 
이에 4월 18일 (금) 11시부터 순헌사거리에서 커피차 이벤트를 진행할 예정입니다.
(*내부 사정상 시작 시간이 변경될 수 있습니다.)
 
학우 여러분의 적극적인 참여에 감사드리며, 숙명인 여러분의 중간고사를 응원합니다.
 
문의 | emergency57@sookmyung.ac.kr 
공식 인스타 | @smwu_stdcouncil57 
게시물 구성 및 제작 | 중앙집행국장 이유진
게시물 담당자 | 중앙집행국장 이유진",0
382,"[2025년 인공지능공학부 총 MT 공지 🚌🌳]

안녕하세요 인공지능공학부 학생회 MAIN ( )🚀 입니다.
작년에 이어 올해 2025학년도에도 총 MT를 진행합니다!
여러분의 관심과 참여로 즐거운 시간과 소중한 추억을 만들 수 있는 기회가 되길 바랍니다.
신청을 희망하는 분은 아래의 공지사항을 꼼꼼히 숙지하시어 신청 부탁 드립니다.

🚨2025 인공지능공학부 총 MT는 안전을 위해 개별 귀가(첫 차 귀가)를 허용하지 않습니다.🚨
대절 버스를 통해 귀가가 불가능하신 분은 신청하실 수 없습니다.
   
신청 후 취소는 불가능합니다. 따라서 확실하게 참석 가능하신 분만 신청 부탁 드립니다.
(신청 기간이 지난 이후 임의로 불참 / 취소하신 분에 대해서는 2025년 1학기 종강총회 참여 불가 패널티를 부여할 예정이오니 참고해주세요.) 


🚌 신청 기간 : 4월 17일 (목) 12:00 ~ 선착순 70명 마감 시까지
(신청 시간 전에 폼은 열리지만, 해당 기간 이후 제출된 폼만 인정하니 반드시 숙지 바랍니다)
* 기한 내 ""폼 작성과 참가비 입금"" 모두 완료해야 신청이 확정됩니다.
* 신청 취소는 신청 기간에만 가능합니다.
🚌 신청 방법 : 구글폼 제출
https://forms.gle/ETcPeF4nsfu4LTBJ6

🚌 장소 : 광교포레유스호스텔 (경기 용인시 수지구 동천로 591-9)
🚌 대상 : 인공지능공학부/IT공학전공 8학기 이내 재/휴학생
🚌 일정 : 5월 9일 (금) ~ 10일 (토) , 1박 2일
❗️선발대 : 5월 9일 12:00까지 명신관 505호
❗️후발대 : 5월 9일 18:00까지 광교포레유스호스텔 로 개별 도착(도착 시간에 따라 식사가 제공되지 않을 수 있습니다)


🚌 과학생회비를 납부한 재학생 : 무료
🚌 과학생회비를 납부하지 않은 재학생 : 15,000 원
🚌 휴학생 : 30,000 원


⭐ 중요⭐
* 재/휴학 여부는 2025-1학기 기준입니다.
* 과 학생회비 납부 여부 대조 예정입니다.
* 신청기간 외에 제출된 폼은 일괄 삭제처리 합니다.


[입금 정보]
🚌 기한 : 4월 22일 (화) 20:00 까지
🚌 계좌 번호 : 카카오뱅크 79421308866 박지수  
🚌 입금자명 : 이름 + 본인 전화번호 뒤 4자리 (예: 김눈송1234)
* 기한 내 미입금 시, 신청폼을 작성하였더라도 참여 불가능합니다.

⭐ 참가 확정 명단은 5월 1일 12:00 에 각 학번 단톡방에 업로드 될 예정입니다 ⭐

💌 문의 : 인공지능공학부 카카오톡 채널",0
383,"[비대위] 크리스피크림도넛 캠퍼스 어택 안내
 
안녕하세요, 전진숙명 제57대 총학생회 비상대책위원회입니다.

4월 15일 (화) 14시 30분부터 순헌사거리에 진행되는 크리스피크림도넛 캠퍼스 어택 관련 안내드립니다.

학우분들의 많은 관심과 참여 부탁드립니다.

----

#EVENT #오글대선

오리지널 글레이즈드 대표 선거 푸드트럭 이벤트 크게 시-작, 크게 빵빠레 불면서 시-작, 대학생 도넛 지지자를 위한 이벤트 시-작!
다양한 방법으로 투표 인증을 해 준 오글이들에게 특별한 선물 뿌림!!

🍩오프라인 혜택🍩
☝️오리지널 글레이즈드 대표 선거 투표 참여 인증하면 현장에서 오리지널 글레이즈드 1개 바로 증정! (투표 완료 후 해당 이미지 현장 STAFF 보여주기)

✌투표 인증샷을 오리지널 글레이즈드 대표 선거 GIF 스티커와 함께 스토리 업로드 후 보여주면 큐티뽀짝 오리지널 글레이즈드 NFC 키링 증정! (학교 별 선착순 150개 한정)
(업로드 후 해당 이미지 현장 STAFF 보여주기)

[스티커 사용 방법]
인스타그램 스토리 -> GIF 스티커 클릭 -> #오글대선 검색 후 사용!
 
*캠퍼스 어택 관련 자세한 내용은 크리스피크림 도넛 인스타그램 계정(@krispykremekr) 참고
 
문의 | emergency57@sookmyung.ac.kr 
공식 인스타 | @smwu_stdcouncil57 
게시물 담당자 | 중앙집행국장 이유진",0
384,"[공과대학] 25-1 중간고사 간식 배부 완료 안내   
안녕하세요, 공과대학 학생회 '공진' 입니다.

4/8(월) 오전 10시 10분 23초 자로 중간고사 간식(300세트) 신청이 마감되었습니다. 또한, 중간고사 간식 문자가 모두 전송되었습니다. 

공과대학 학우분들의 중간고사를 응원합니다. 
감사합니다. 

공과대학 학생회 '공진'
문의 | smeng.gonggin@gmail.com
게시물 구성 및 제작 | 부학생회장 황소연
게시물 담당자 | 부학생회장 황소연",0
385,"[공과대학] 비교과프로그램 개설 안내

안녕하세요. 2025 숙명여자대학교 공과대학 학생회 '공진'입니다. 공과대학 학생들을 우선으로 한 비교과 프로그램 개설에 대해 안내드립니다. 공과대학 학생 여러분들의 많은 관심과 참여 바랍니다. 감사합니다.

<공대생도 꼭 알아야 할 투자이론과 핀테크 활용 모델>

일시 : 2025.5.9~5.30 / 매주 금요일 14~17시
참여 대상 : 공과대학 재학생 우선, 모든 학생 가능
신청 방법 : WISE 비교과통합관리시스템 신청
신청 링크 : https://wise.sookmyung.ac.kr/ko/program/all/view/5577
장소 : 프라임관 202호

문의 | 첨단공학부 사무실 (02-2077-7855)
게시물 담당자 | 학생회장 김희원",0
386,"🚀 2025년 1월-3월 학생회비 장부 공개 안내💰

안녕하세요.
인공지능공학부 제3대 학생회, MAIN() 의 재정사무부입니다.

2024년 12월 장부 공개 및 학생회비 이관 이후 2025년 1월부터 3월까지의 학생회비 사용 내역 장부를 공개합니다.

학부 재정과 학우분들의 개인 정보가 적혀있는 파일인 만큼 압축파일에 암호를 설정해 두었습니다. 암호나 내용이 외부에 유출되지 않도록 각별히 유의해주시기 바랍니다.

암호:489053

감사합니다.

💌문의: 인공지능공학부 학생회 플러스 친구",0
